product_key,quantity_sold,return_quantity,product_brand,product_name,return_rate_pct
556,481,3.0,Fast,Fast Strawberry Fruit Roll,0.6237006237006237
1049,481,3.0,PigTail,PigTail Frozen Chicken Wings,0.6237006237006237
1381,482,3.0,Sunset,Sunset 60 Watt Lightbulb,0.6224066390041494
1238,483,3.0,Plato,Plato Salt,0.6211180124223602
607,484,3.0,Landslide,Landslide Columbian Coffee,0.6198347107438017
1286,484,3.0,Pleasant,Pleasant Rice Soup,0.6198347107438017
768,484,3.0,Cormorant,Cormorant AA-Size Batteries,0.6198347107438017
704,485,3.0,Imagine,Imagine Low Fat Waffles,0.6185567010309279
565,485,3.0,Atomic,Atomic Mint Chocolate Bar,0.6185567010309279
1160,485,3.0,Horatio,Horatio Chocolate Chip Cookies,0.6185567010309279
651,485,3.0,Bravo,Bravo Chicken Ramen Soup,0.6185567010309279
569,486,3.0,Atomic,Atomic Spicy Mints,0.6172839506172839
459,486,3.0,Red Wing,Red Wing Paper Towels,0.6172839506172839
1338,487,3.0,Carrington,Carrington Fajita French Fries,0.6160164271047228
472,487,3.0,Red Wing,Red Wing Scissors,0.6160164271047228
335,490,3.0,Better,Better Regular Ramen Soup,0.6122448979591837
1334,490,3.0,Carrington,Carrington Frozen Pancakes,0.6122448979591837
810,491,3.0,Ebony,Ebony Mushrooms,0.6109979633401221
36,492,3.0,Blue Label,Blue Label Fancy Canned Sardines,0.6097560975609756
1509,494,3.0,Gulf Coast,Gulf Coast White Chocolate Bar,0.6072874493927125
1391,494,3.0,Sunset,Sunset Toilet Bowl Cleaner,0.6072874493927125
290,496,3.0,Super,Super Regular Coffee,0.6048387096774194
58,496,3.0,Club,Club Chocolate Milk,0.6048387096774194
970,497,3.0,Just Right,Just Right Large Canned Shrimp,0.6036217303822937
247,497,3.0,Best Choice,Best Choice Grape Fruit Roll,0.6036217303822937
776,497,3.0,Cormorant,Cormorant Room Freshener,0.6036217303822937
489,498,3.0,Tell Tale,Tell Tale Onions,0.6024096385542169
381,498,3.0,Moms,Moms Cole Slaw,0.6024096385542169
637,499,3.0,Radius,Radius Grits,0.6012024048096193
628,499,3.0,Token,Token Cola,0.6012024048096193
1486,499,3.0,Fort West,Fort West Mini Donuts,0.6012024048096193
221,500,3.0,Best Choice,Best Choice Sugar Cookies,0.6
1094,500,3.0,High Quality,High Quality Copper Cleaner,0.6
57,501,3.0,Club,Club Buttermilk,0.5988023952095809
1242,504,3.0,Plato,Plato Grape Jam,0.5952380952380952
990,505,3.0,Even Better,Even Better Cheese Spread,0.594059405940594
1493,505,3.0,Fort West,Fort West Apple Fruit Roll,0.594059405940594
382,675,4.0,Moms,Moms Roasted Chicken,0.5925925925925926
758,507,3.0,Cormorant,Cormorant C-Size Batteries,0.591715976331361
586,507,3.0,Colony,Colony White Bread,0.591715976331361
291,507,3.0,Super,Super Vegetable Oil,0.591715976331361
654,508,3.0,Bravo,Bravo Large Canned Shrimp,0.5905511811023622
1054,508,3.0,Bird Call,Bird Call Toothpaste,0.5905511811023622
625,508,3.0,Token,Token Strawberry Drink,0.5905511811023622
1449,508,3.0,Hermanos,Hermanos Fancy Plums,0.5905511811023622
1545,509,3.0,CDR,CDR Columbian Coffee,0.5893909626719057
831,510,3.0,Ebony,Ebony Honey Dew,0.5882352941176471
1489,510,3.0,Fort West,Fort West Low Fat Chips,0.5882352941176471
1010,512,3.0,American,American Corned Beef,0.5859375
308,514,3.0,Super,Super Strawberry Preserves,0.5836575875486382
1229,514,3.0,Plato,Plato Vegetable Oil,0.5836575875486382
642,515,3.0,Bravo,Bravo Canned Yams,0.5825242718446602
798,515,3.0,Ebony,Ebony Beets,0.5825242718446602
1507,517,3.0,Gulf Coast,Gulf Coast Spicy Mints,0.5802707930367506
8,518,3.0,Washington,Washington Orange Juice,0.5791505791505791
589,519,3.0,Colony,Colony Cranberry Muffins,0.5780346820809248
259,519,3.0,Choice,Choice Mints,0.5780346820809248
1108,519,3.0,Mighty Good,Mighty Good Monthly Fashion Magazine,0.5780346820809248
1078,519,3.0,High Quality,High Quality Paper Cups,0.5780346820809248
538,520,3.0,Fast,Fast Graham Crackers,0.576923076923077
698,520,3.0,Cutting Edge,Cutting Edge Sliced Chicken,0.576923076923077
785,521,3.0,Cormorant,Cormorant Screw Driver,0.5758157389635317
788,521,3.0,Excel,Excel Monthly Sports Magazine,0.5758157389635317
830,521,3.0,Ebony,Ebony Cantelope,0.5758157389635317
927,521,3.0,BBB Best,BBB Best Salt,0.5758157389635317
805,523,3.0,Ebony,Ebony Red Pepper,0.5736137667304015
117,525,3.0,Faux Products,Faux Products Deodorant,0.5714285714285714
1494,525,3.0,Fort West,Fort West Strawberry Fruit Roll,0.5714285714285714
1059,525,3.0,Bird Call,Bird Call Apricot Shampoo,0.5714285714285714
1296,526,3.0,Booker,Booker Muenster Cheese,0.5703422053231939
1358,526,3.0,Carrington,Carrington Popsicles,0.5703422053231939
1066,526,3.0,Bird Call,Bird Call Multi-Symptom Cold Remedy,0.5703422053231939
978,526,3.0,Symphony,Symphony Rosy Sunglasses,0.5703422053231939
79,526,3.0,Blue Medal,Blue Medal Small Eggs,0.5703422053231939
391,527,3.0,Urban,Urban Large Eggs,0.5692599620493358
1419,527,3.0,Gauss,Gauss Monthly Fashion Magazine,0.5692599620493358
73,528,3.0,Red Spade,Red Spade Sliced Turkey,0.5681818181818182
1501,528,3.0,Fort West,Fort West Frosted Donuts,0.5681818181818182
1553,529,3.0,CDR,CDR Grape Jam,0.5671077504725899
173,529,3.0,High Top,High Top Asparagus,0.5671077504725899
839,529,3.0,Nationeel,Nationeel Low Fat Cookies,0.5671077504725899
867,531,3.0,Nationeel,Nationeel Strawberry Fruit Roll,0.5649717514124294
67,533,3.0,Red Spade,Red Spade Turkey Hot Dogs,0.5628517823639775
1363,533,3.0,Hilltop,Hilltop Tartar Control Toothpaste,0.5628517823639775
662,534,3.0,Prelude,Prelude Rosy Sunglasses,0.5617977528089888
826,534,3.0,Ebony,Ebony Mandarin Oranges,0.5617977528089888
740,534,3.0,Consolidated,Consolidated Conditioning Shampoo,0.5617977528089888
638,535,3.0,Bravo,Bravo Canned Beets,0.5607476635514018
1534,535,3.0,CDR,CDR Hot Chocolate,0.5607476635514018
783,535,3.0,Cormorant,Cormorant Scissors,0.5607476635514018
1310,536,3.0,Booker,Booker Strawberry Yogurt,0.5597014925373134
922,536,3.0,BBB Best,BBB Best Grape Preserves,0.5597014925373134
997,537,3.0,Even Better,Even Better 1% Milk,0.5586592178770949
683,538,3.0,Gorilla,Gorilla Strawberry Yogurt,0.5576208178438662
228,538,3.0,Best Choice,Best Choice Cheese Crackers,0.5576208178438662
804,539,3.0,Ebony,Ebony Elephant Garlic,0.5565862708719851
671,539,3.0,Gorilla,Gorilla Low Fat String Cheese,0.5565862708719851
1265,541,3.0,Pleasant,Pleasant Canned Beets,0.5545286506469501
599,542,3.0,Landslide,Landslide French Roast Coffee,0.5535055350553505
1028,542,3.0,PigTail,PigTail Waffles,0.5535055350553505
960,542,3.0,Just Right,Just Right Canned Tomatos,0.5535055350553505
1426,543,3.0,Hermanos,Hermanos Prepared Salad,0.5524861878453038
1005,544,3.0,American,American Turkey Hot Dogs,0.5514705882352942
283,546,3.0,Super,Super Sesame Oil,0.5494505494505495
1056,548,3.0,Bird Call,Bird Call Conditioning Shampoo,0.5474452554744526
691,548,3.0,Cutting Edge,Cutting Edge Low Fat Cole Slaw,0.5474452554744526
1325,549,3.0,Lake,Lake Sliced Chicken,0.546448087431694
1189,549,3.0,Horatio,Horatio Dried Apricots,0.546448087431694
503,550,3.0,Tell Tale,Tell Tale Squash,0.5454545454545455
847,550,3.0,Nationeel,Nationeel Potato Chips,0.5454545454545455
858,550,3.0,Nationeel,Nationeel Fondue Mix,0.5454545454545455
523,552,3.0,Tell Tale,Tell Tale Oranges,0.5434782608695652
276,553,3.0,Great,Great Rye Bread,0.5424954792043399
1504,554,3.0,Gulf Coast,Gulf Coast Malted Milk Balls,0.5415162454873645
88,555,3.0,Golden,Golden Blueberry Waffles,0.5405405405405406
1369,558,3.0,Hilltop,Hilltop Angled Toothbrush,0.5376344086021506
97,559,3.0,Golden,Golden Chicken TV Dinner,0.5366726296958855
685,560,3.0,Cutting Edge,Cutting Edge Chicken Hot Dogs,0.5357142857142857
655,560,3.0,Bravo,Bravo Fancy Canned Anchovies,0.5357142857142857
1152,563,3.0,Tri-State,Tri-State Party Nuts,0.5328596802841918
377,563,3.0,Moms,Moms Low Fat Bologna,0.5328596802841918
1129,564,3.0,Tri-State,Tri-State Fresh Lima Beans,0.5319148936170213
1415,564,3.0,Gauss,Gauss Monthly Sports Magazine,0.5319148936170213
889,565,3.0,Discover,Discover Manicotti,0.5309734513274336
1145,567,3.0,Tri-State,Tri-State Sweet Onion,0.5291005291005291
731,567,3.0,Imagine,Imagine Popsicles,0.5291005291005291
319,568,3.0,Excellent,Excellent Orange Juice,0.528169014084507
1223,568,3.0,Plato,Plato Hot Chocolate,0.528169014084507
232,568,3.0,Best Choice,Best Choice Salsa Dip,0.528169014084507
1195,568,3.0,Musial,Musial Bubble Gum,0.528169014084507
1047,569,3.0,PigTail,PigTail Popsicles,0.5272407732864675
111,569,3.0,Golden,Golden Frozen Chicken Wings,0.5272407732864675
1349,570,3.0,Carrington,Carrington Grape Popsicles,0.5263157894736842
1526,570,3.0,Modell,Modell English Muffins,0.5263157894736842
1400,572,3.0,Sunset,Sunset Toilet Paper,0.5244755244755245
803,574,3.0,Ebony,Ebony Lettuce,0.5226480836236934
570,575,3.0,Atomic,Atomic Mints,0.5217391304347827
1191,575,3.0,Musial,Musial Tasty Candy Bar,0.5217391304347827
965,577,3.0,Just Right,Just Right Beef Soup,0.5199306759098787
525,580,3.0,Tell Tale,Tell Tale Party Nuts,0.5172413793103449
873,580,3.0,Nationeel,Nationeel Dried Apricots,0.5172413793103449
411,582,3.0,Big Time,Big Time Grape Popsicles,0.5154639175257731
876,583,3.0,Thresher,Thresher Mint Chocolate Bar,0.5145797598627788
30,584,3.0,Blue Label,Blue Label Canned Tuna in Water,0.5136986301369862
812,585,3.0,Ebony,Ebony Dried Mushrooms,0.5128205128205128
576,587,3.0,Shady Lake,Shady Lake Rice Medly,0.5110732538330494
1387,588,3.0,Sunset,Sunset AAA-Size Batteries,0.5102040816326531
909,592,3.0,Fantastic,Fantastic Wheat Bread,0.5067567567567568
315,593,3.0,Excellent,Excellent Cream Soda,0.5059021922428331
95,593,3.0,Golden,Golden Frozen Carrots,0.5059021922428331
257,396,2.0,Choice,Choice Bubble Gum,0.5050505050505051
976,595,3.0,Big City,Big City Canned Mixed Fruit,0.5042016806722689
1324,597,3.0,Lake,Lake Potato Salad,0.5025125628140703
1416,599,3.0,Gauss,Gauss Monthly Auto Magazine,0.5008347245409015
1352,607,3.0,Carrington,Carrington Ice Cream,0.4942339373970346
297,608,3.0,Super,Super Strawberry Jelly,0.4934210526315789
855,617,3.0,Nationeel,Nationeel Avocado Dip,0.48622366288492713
436,620,3.0,Steady,Steady 200 MG Acetominifen,0.4838709677419355
1398,624,3.0,Sunset,Sunset Soft Napkins,0.4807692307692308
1116,419,2.0,Tri-State,Tri-State Onions,0.47732696897374705
334,629,3.0,Better,Better Noodle Soup,0.47694753577106513
1308,630,3.0,Booker,Booker 1% Milk,0.4761904761904762
55,424,2.0,Club,Club Large Curd Cottage Cheese,0.4716981132075472
884,641,3.0,Monarch,Monarch Manicotti,0.46801872074883
314,430,2.0,Excellent,Excellent Strawberry Drink,0.46511627906976744
764,452,2.0,Cormorant,Cormorant Toilet Bowl Cleaner,0.4424778761061947
1558,453,2.0,CDR,CDR Extra Chunky Peanut Butter,0.44150110375275936
670,455,2.0,Gorilla,Gorilla String Cheese,0.43956043956043955
136,457,2.0,Denny,Denny C-Size Batteries,0.437636761487965
1457,458,2.0,Hermanos,Hermanos Cantelope,0.43668122270742354
1513,461,2.0,Jardon,Jardon Thai Rice,0.43383947939262474
499,462,2.0,Tell Tale,Tell Tale Mushrooms,0.4329004329004329
56,463,2.0,Club,Club 2% Milk,0.4319654427645789
757,463,2.0,Cormorant,Cormorant Plastic Knives,0.4319654427645789
695,463,2.0,Cutting Edge,Cutting Edge Sliced Turkey,0.4319654427645789
1240,465,2.0,Plato,Plato Oregano,0.43010752688172044
87,468,2.0,Golden,Golden Frozen Sausage Pizza,0.4273504273504274
84,469,2.0,Golden,Golden Frozen Chicken Breast,0.42643923240938164
1219,469,2.0,Sphinx,Sphinx Blueberry Muffins,0.42643923240938164
193,469,2.0,High Top,High Top Limes,0.42643923240938164
1512,472,2.0,Jardon,Jardon Spaghetti,0.423728813559322
1109,476,2.0,Tri-State,Tri-State Summer Squash,0.42016806722689076
966,483,2.0,Just Right,Just Right Canned Peas,0.4140786749482402
147,488,2.0,Denny,Denny D-Size Batteries,0.4098360655737705
222,489,2.0,Best Choice,Best Choice Chocolate Chip Cookies,0.408997955010225
191,490,2.0,High Top,High Top Fresh Lima Beans,0.40816326530612246
237,490,2.0,Best Choice,Best Choice Mini Donuts,0.40816326530612246
567,490,2.0,Atomic,Atomic Semi-Sweet Chocolate Bar,0.40816326530612246
614,491,2.0,Landslide,Landslide Apple Jelly,0.40733197556008144
1468,491,2.0,Fort West,Fort West Corn Chips,0.40733197556008144
693,492,2.0,Cutting Edge,Cutting Edge Roasted Chicken,0.40650406504065045
1304,492,2.0,Booker,Booker Large Curd Cottage Cheese,0.40650406504065045
744,493,2.0,Consolidated,Consolidated Childrens Aspirin,0.4056795131845842
1015,497,2.0,National,National Small Brown Eggs,0.4024144869215292
1077,498,2.0,High Quality,High Quality Paper Plates,0.4016064257028112
1254,498,2.0,Skinner,Skinner Diet Soda,0.4016064257028112
217,498,2.0,Best Choice,Best Choice Low Fat Cookies,0.4016064257028112
652,498,2.0,Bravo,Bravo Canned Tuna in Water,0.4016064257028112
1379,498,2.0,Hilltop,Hilltop Laundry Detergent,0.4016064257028112
853,501,2.0,Nationeel,Nationeel Low Fat Popcorn,0.39920159680638717
89,501,2.0,Golden,Golden Fajita French Fries,0.39920159680638717
548,502,2.0,Fast,Fast Mini Donuts,0.398406374501992
1315,504,2.0,Lake,Lake Low Fat Bologna,0.3968253968253968
673,506,2.0,Gorilla,Gorilla Head Cheese,0.3952569169960474
1057,506,2.0,Bird Call,Bird Call Extra Moisture Shampoo,0.3952569169960474
124,507,2.0,Faux Products,Faux Products 200 MG Ibuprofen,0.39447731755424065
1359,508,2.0,Carrington,Carrington Frozen Chicken Thighs,0.39370078740157477
748,510,2.0,Consolidated,Consolidated HCL Nasal Spray,0.39215686274509803
1302,512,2.0,Booker,Booker Sharp Cheddar Cheese,0.390625
838,513,2.0,Curlew,Curlew Scallops,0.3898635477582846
69,513,2.0,Red Spade,Red Spade Low Fat Cole Slaw,0.3898635477582846
141,513,2.0,Denny,Denny 75 Watt Lightbulb,0.3898635477582846
1060,514,2.0,Bird Call,Bird Call Childrens Aspirin,0.38910505836575876
1020,514,2.0,PigTail,PigTail Low Fat Waffles,0.38910505836575876
1209,514,2.0,Portsmouth,Portsmouth Chardonnay,0.38910505836575876
818,516,2.0,Ebony,Ebony Macintosh Apples,0.3875968992248062
1518,516,2.0,Top Measure,Top Measure Chablis Wine,0.3875968992248062
78,517,2.0,Blue Medal,Blue Medal Large Brown Eggs,0.3868471953578337
1000,517,2.0,Even Better,Even Better Blueberry Yogurt,0.3868471953578337
168,518,2.0,Robust,Robust Monthly Computer Magazine,0.3861003861003861
627,520,2.0,Token,Token Diet Soda,0.38461538461538464
1058,520,2.0,Bird Call,Bird Call Angled Toothbrush,0.38461538461538464
1470,521,2.0,Fort West,Fort West Sugar Cookies,0.3838771593090211
508,522,2.0,Tell Tale,Tell Tale Golden Delcious Apples,0.38314176245210724
161,523,2.0,Denny,Denny Scissors,0.3824091778202677
1055,524,2.0,Bird Call,Bird Call Deodorant,0.38167938931297707
746,524,2.0,Consolidated,Consolidated 200 MG Ibuprofen,0.38167938931297707
1543,525,2.0,CDR,CDR Canola Oil,0.38095238095238093
775,526,2.0,Cormorant,Cormorant Scented Toilet Tissue,0.38022813688212925
1460,526,2.0,Hermanos,Hermanos Walnuts,0.38022813688212925
494,527,2.0,Tell Tale,Tell Tale Red Pepper,0.3795066413662239
1225,527,2.0,Plato,Plato White Sugar,0.3795066413662239
807,528,2.0,Ebony,Ebony Potatos,0.3787878787878788
288,528,2.0,Super,Super French Roast Coffee,0.3787878787878788
677,532,2.0,Gorilla,Gorilla Large Curd Cottage Cheese,0.37593984962406013
318,533,2.0,Excellent,Excellent Diet Cola,0.37523452157598497
303,534,2.0,Super,Super Apple Jelly,0.37453183520599254
920,535,2.0,BBB Best,BBB Best Tomato Sauce,0.3738317757009346
634,535,2.0,Radius,Radius Oatmeal,0.3738317757009346
542,535,2.0,Fast,Fast Low Fat Popcorn,0.3738317757009346
155,536,2.0,Denny,Denny Frying Pan,0.3731343283582089
1082,537,2.0,High Quality,High Quality Glass Cleaner,0.37243947858473
1247,537,2.0,Plato,Plato Extra Chunky Peanut Butter,0.37243947858473
745,537,2.0,Consolidated,Consolidated Buffered Aspirin,0.37243947858473
1300,538,2.0,Booker,Booker Head Cheese,0.37174721189591076
737,538,2.0,Consolidated,Consolidated Whitening Toothpast,0.37174721189591076
260,541,2.0,Choice,Choice White Chocolate Bar,0.36968576709796674
1205,542,2.0,Portsmouth,Portsmouth Light Wine,0.36900369003690037
430,546,2.0,Steady,Steady Extra Moisture Shampoo,0.3663003663003663
352,548,2.0,Black Tie,Black Tie Eyeglass Screwdriver,0.36496350364963503
1311,548,2.0,Booker,Booker Blueberry Yogurt,0.36496350364963503
624,548,2.0,Token,Token Mango Drink,0.36496350364963503
773,549,2.0,Cormorant,Cormorant Toilet Paper,0.36429872495446264
728,552,2.0,Imagine,Imagine Frozen Broccoli,0.36231884057971014
1399,553,2.0,Sunset,Sunset Scented Tissue,0.3616636528028933
971,553,2.0,Just Right,Just Right Fancy Canned Anchovies,0.3616636528028933
942,556,2.0,Fabulous,Fabulous Cream Soda,0.3597122302158274
901,557,2.0,Fantastic,Fantastic Pumpernickel Bread,0.3590664272890485
326,557,2.0,Best,Best Grits,0.3590664272890485
760,557,2.0,Cormorant,Cormorant AAA-Size Batteries,0.3590664272890485
973,559,2.0,Just Right,Just Right Fancy Canned Oysters,0.35778175313059035
980,560,2.0,James Bay,James Bay City Map,0.35714285714285715
1499,561,2.0,Fort West,Fort West Golden Raisins,0.35650623885918004
1530,561,2.0,Modell,Modell Blueberry Muffins,0.35650623885918004
718,563,2.0,Imagine,Imagine Turkey TV Dinner,0.3552397868561279
498,566,2.0,Tell Tale,Tell Tale Tomatos,0.35335689045936397
602,577,2.0,Landslide,Landslide Vegetable Oil,0.34662045060658575
1110,577,2.0,Tri-State,Tri-State Corn on the Cob,0.34662045060658575
1136,578,2.0,Tri-State,Tri-State Red Delcious Apples,0.34602076124567477
452,579,2.0,Red Wing,Red Wing 75 Watt Lightbulb,0.3454231433506045
1180,580,2.0,Horatio,Horatio Frosted Cookies,0.3448275862068966
885,583,2.0,Monarch,Monarch Spaghetti,0.34305317324185247
1124,584,2.0,Tri-State,Tri-State Cauliflower,0.3424657534246575
878,587,2.0,Thresher,Thresher Semi-Sweet Chocolate Bar,0.34071550255536626
725,589,2.0,Imagine,Imagine Ice Cream,0.3395585738539898
1345,592,2.0,Carrington,Carrington Turkey TV Dinner,0.33783783783783783
223,594,2.0,Best Choice,Best Choice Fudge Cookies,0.33670033670033667
967,596,2.0,Just Right,Just Right Chicken Ramen Soup,0.33557046979865773
414,601,2.0,Big Time,Big Time Ice Cream,0.33277870216306155
349,602,2.0,Swell,Swell Canned Mixed Fruit,0.33222591362126247
1373,603,2.0,Hilltop,Hilltop 200 MG Ibuprofen,0.33167495854063017
379,604,2.0,Moms,Moms Foot-Long Hot Dogs,0.33112582781456956
937,605,2.0,BBB Best,BBB Best Apple Preserves,0.3305785123966942
394,613,2.0,Big Time,Big Time Orange Popsicles,0.3262642740619902
410,622,2.0,Big Time,Big Time Pancake Mix,0.3215434083601286
751,626,2.0,Consolidated,Consolidated Childrens Cold Remedy,0.3194888178913738
1297,631,2.0,Booker,Booker String Cheese,0.31695721077654515
827,653,2.0,Ebony,Ebony Mixed Nuts,0.3062787136294028
1280,439,1.0,Pleasant,Pleasant Canned Tuna in Oil,0.22779043280182232
5,440,1.0,Washington,Washington Diet Soda,0.22727272727272727
60,442,1.0,Club,Club Whole Milk,0.22624434389140274
781,461,1.0,Cormorant,Cormorant Copper Pot Scrubber,0.21691973969631237
226,471,1.0,Best Choice,Best Choice Lemon Cookies,0.21231422505307856
209,474,1.0,High Top,High Top Honey Dew,0.21097046413502107
50,477,1.0,Club,Club Havarti Cheese,0.20964360587002098
1303,477,1.0,Booker,Booker Mild Cheddar Cheese,0.20964360587002098
1097,478,1.0,High Quality,High Quality Copper Pot Scrubber,0.20920502092050208
796,479,1.0,Ebony,Ebony Sweet Peas,0.20876826722338201
77,479,1.0,Blue Medal,Blue Medal Small Brown Eggs,0.20876826722338201
110,479,1.0,Golden,Golden Frozen Chicken Thighs,0.20876826722338201
1476,482,1.0,Fort West,Fort West Graham Crackers,0.2074688796680498
955,482,1.0,Just Right,Just Right Creamed Corn,0.2074688796680498
1023,486,1.0,PigTail,PigTail Frozen Pancakes,0.205761316872428
1027,487,1.0,PigTail,PigTail Fajita French Fries,0.20533880903490762
151,489,1.0,Denny,Denny Toilet Paper,0.2044989775051125
720,490,1.0,Imagine,Imagine Beef TV Dinner,0.20408163265306123
1032,490,1.0,PigTail,PigTail Apple Cinnamon Waffles,0.20408163265306123
1119,497,1.0,Tri-State,Tri-State Lettuce,0.2012072434607646
235,499,1.0,Best Choice,Best Choice Cheese Dip,0.2004008016032064
1326,499,1.0,Giant,Giant Small Brown Eggs,0.2004008016032064
346,501,1.0,Better,Better Fancy Canned Oysters,0.19960079840319359
92,508,1.0,Golden,Golden Frozen Cheese Pizza,0.19685039370078738
1341,509,1.0,Carrington,Carrington Frozen Cheese Pizza,0.19646365422396855
224,509,1.0,Best Choice,Best Choice Fudge Brownies,0.19646365422396855
186,510,1.0,High Top,High Top Cauliflower,0.19607843137254902
1492,513,1.0,Fort West,Fort West Dried Apples,0.1949317738791423
1090,518,1.0,High Quality,High Quality Tissues,0.19305019305019305
706,520,1.0,Imagine,Imagine Frozen Chicken Breast,0.19230769230769232
285,522,1.0,Super,Super Hot Chocolate,0.19157088122605362
243,523,1.0,Best Choice,Best Choice Dried Apples,0.19120458891013384
367,524,1.0,Carlson,Carlson 2% Milk,0.19083969465648853
1495,526,1.0,Fort West,Fort West Raspberry Fruit Roll,0.19011406844106463
933,530,1.0,BBB Best,BBB Best Strawberry Jam,0.18867924528301888
1188,532,1.0,Horatio,Horatio Golden Raisins,0.18796992481203006
94,535,1.0,Golden,Golden Apple Cinnamon Waffles,0.1869158878504673
1466,538,1.0,Fort West,Fort West Low Fat Cookies,0.18587360594795538
979,538,1.0,James Bay,James Bay Eyeglass Screwdriver,0.18587360594795538
85,541,1.0,Golden,Golden Frozen Pancakes,0.18484288354898337
158,547,1.0,Denny,Denny Silver Cleaner,0.18281535648994515
1150,551,1.0,Tri-State,Tri-State Oranges,0.18148820326678766
1344,552,1.0,Carrington,Carrington Frozen Carrots,0.18115942028985507
1516,556,1.0,Top Measure,Top Measure Light Wine,0.1798561151079137
500,562,1.0,Tell Tale,Tell Tale Baby Onion,0.1779359430604982
930,562,1.0,BBB Best,BBB Best Apple Jelly,0.1779359430604982
482,564,1.0,Tell Tale,Tell Tale Summer Squash,0.1773049645390071
227,567,1.0,Best Choice,Best Choice Graham Crackers,0.1763668430335097
846,571,1.0,Nationeel,Nationeel Fudge Brownies,0.17513134851138354
1440,579,1.0,Hermanos,Hermanos Fresh Lima Beans,0.17271157167530224
402,579,1.0,Big Time,Big Time Frozen Pepperoni Pizza,0.17271157167530224
1299,585,1.0,Booker,Booker Havarti Cheese,0.17094017094017094
248,588,1.0,Best Choice,Best Choice Dried Dates,0.17006802721088435
1282,602,1.0,Pleasant,Pleasant Fancy Canned Anchovies,0.16611295681063123
925,603,1.0,BBB Best,BBB Best Pepper,0.16583747927031509
31,466,0.0,Blue Label,Blue Label Canned Tuna in Oil,0.0
1007,563,0.0,American,American Low Fat Cole Slaw,0.0
445,531,0.0,Red Wing,Red Wing Plastic Spoons,0.0
1030,529,0.0,PigTail,PigTail Frozen Cheese Pizza,0.0
1017,436,0.0,National,National Small Eggs,0.0
729,586,0.0,Imagine,Imagine Frozen Corn,0.0
657,505,0.0,Bravo,Bravo Fancy Canned Oysters,0.0
454,622,0.0,Red Wing,Red Wing Counter Cleaner,0.0
635,494,0.0,Radius,Radius Corn Puffs,0.0
447,581,0.0,Red Wing,Red Wing C-Size Batteries,0.0
212,533,0.0,High Top,High Top Oranges,0.0
488,475,0.0,Tell Tale,Tell Tale Prepared Salad,0.0
1079,493,0.0,High Quality,High Quality 75 Watt Lightbulb,0.0
531,519,0.0,Fast,Fast Low Fat BBQ Chips,0.0
875,556,0.0,Thresher,Thresher Tasty Candy Bar,0.0
857,474,0.0,Nationeel,Nationeel Cheese Dip,0.0
33,483,0.0,Blue Label,Blue Label Fancy Canned Anchovies,0.0
518,605,0.0,Tell Tale,Tell Tale Sweet Onion,0.0
604,479,0.0,Landslide,Landslide Tomato Sauce,0.0
1184,558,0.0,Horatio,Horatio Raspberry Fruit Roll,0.0
