customer_key,revenue,gross_product_profit,quantity_sold,shopping_days,customer_rank,customer_percentile,cumulative_revenue_share_pct
2745,45.519999999999996,26.41,24,2,7148,80.84143858855462,97.71658999238349
5311,45.519999999999996,27.21,21,1,7149,80.85274824700294,97.71916969212775
8494,45.44,27.08,21,2,7150,80.86405790545126,97.72174485812904
7012,45.33,27.33,23,2,7151,80.87536756389957,97.72431379023378
7062,45.29,27.23,21,2,7152,80.88667722234788,97.72688045546704
4800,45.26,26.71,21,3,7153,80.8979868807962,97.72944542054667
4964,45.25,24.94,20,3,7154,80.90929653924451,97.73200981890844
5472,45.24,27.4,20,2,7155,80.92060619769283,97.73457365055233
9239,45.19,27.45,27,3,7156,80.93191585614115,97.73713464860688
3379,45.14,29.03,19,1,7157,80.94322551458946,97.73969281307208
6913,45.12,25.93,22,3,7158,80.95453517303778,97.74224984410154
672,45.11,27.83,23,2,7159,80.9658448314861,97.74480630841313
7867,45.08,26.12,19,2,7160,80.9771544899344,97.74736107257111
2529,45.06,25.98,18,1,7161,80.98846414838272,97.74991470329336
6764,45.05,28.33,17,2,7162,80.99977380683103,97.75246776729773
442,45.019999999999996,26.16,26,2,7163,81.01108346527934,97.75501913114849
6657,45.0,27.73,24,2,7164,81.02239312372767,97.7575693615635
2249,44.97,28.0,18,1,7165,81.03370278217598,97.76011789182492
2910,44.96,25.49,25,3,7166,81.0450124406243,97.76266585536845
6305,44.949999999999996,27.49,26,1,7167,81.0563220990726,97.76521325219412
5680,44.87,28.41,22,2,7168,81.06763175752091,97.76775611527682
5556,44.86,26.03,23,2,7169,81.07894141596924,97.77029841164168
4924,44.81,25.080000000000002,18,3,7170,81.09025107441755,97.77283787441716
9153,44.760000000000005,27.03,20,2,7171,81.10156073286586,97.7753745036033
3348,44.74,28.41,22,5,7172,81.11287039131419,97.7779099993537
8748,44.72,25.5,21,2,7173,81.1241800497625,97.78044436166834
1403,44.71,26.509999999999998,20,1,7174,81.13548970821081,97.78297815726515
8679,44.63,25.62,23,2,7175,81.14679936665912,97.78550741911897
8732,44.620000000000005,26.07,23,4,7176,81.15810902510744,97.78803611425492
372,44.589999999999996,27.69,17,2,7177,81.16941868355576,97.79056310923728
4502,44.56,27.55,19,1,7178,81.18072834200407,97.79308840406603
2348,44.519999999999996,25.01,17,1,7179,81.19203800045238,97.79561143202328
2223,44.489999999999995,25.11,24,3,7180,81.20334765890071,97.79813275982693
4986,44.45,27.330000000000002,18,1,7181,81.21465731734901,97.80065182075909
7235,44.44,27.49,22,2,7182,81.22596697579732,97.80317031497339
4989,44.38,26.259999999999998,20,2,7183,81.23727663424565,97.80568540888046
11,44.35,27.32,23,1,7184,81.24858629269396,97.80819880263392
7635,44.33,24.92,18,2,7185,81.25989595114228,97.81071106295165
7251,44.31,29.16,20,1,7186,81.2712056095906,97.81322218983365
4885,44.269999999999996,26.37,16,2,7187,81.2825152680389,97.81573104984417
536,44.25,26.16,21,1,7188,81.29382492648722,97.81823877641894
1698,44.239999999999995,28.4,21,2,7189,81.30513458493553,97.82074593627583
3494,44.21,26.51,26,4,7190,81.31644424338384,97.82325139597911
4622,44.2,25.73,17,2,7191,81.32775390183217,97.82575628896453
2872,44.14,24.43,23,2,7192,81.33906356028048,97.82825778164272
9761,44.14,25.36,20,1,7193,81.3503732187288,97.83075927432091
5679,44.09,26.46,23,1,7194,81.36168287717712,97.83325793340977
3562,44.08,26.83,19,1,7195,81.37299253562543,97.83575602578075
2009,44.07000000000001,27.11,20,1,7196,81.38430219407374,97.83825355143387
4559,44.06,28.22,17,1,7197,81.39561185252205,97.8407505103691
7958,44.05,26.09,20,1,7198,81.40692151097036,97.84324690258647
6900,44.04,27.7,26,2,7199,81.41823116941869,97.84574272808597
9886,44.019999999999996,27.1,15,1,7200,81.429540827867,97.84823742014973
2585,44.01,26.05,18,2,7201,81.44085048631531,97.85073154549562
8246,43.99,25.63,31,2,7202,81.45216014476362,97.85322453740577
4327,43.980000000000004,25.92,22,2,7203,81.46346980321194,97.85571696259804
6321,43.98,26.48,17,3,7204,81.47477946166026,97.85820938779032
455,43.97,24.759999999999998,20,1,7205,81.48608912010857,97.86070124626472
4834,43.96,26.23,30,4,7206,81.49739877855689,97.86319253802127
9608,43.95,25.21,22,2,7207,81.50870843700521,97.86568326305992
8050,43.94,27.27,19,2,7208,81.52001809545352,97.86817342138072
2435,43.93,27.11,29,2,7209,81.53132775390183,97.87066301298366
1351,43.91,25.4,28,2,7210,81.54263741235015,97.87315147115083
3555,43.87,26.490000000000002,23,1,7211,81.55394707079846,97.87563766244655
4209,43.86,27.23,23,4,7212,81.56525672924678,97.8781232870244
6157,43.84,25.79,19,2,7213,81.5765663876951,97.88060777816648
3551,43.76,26.32,19,3,7214,81.5878760461434,97.88308773556562
433,43.75,24.84,19,1,7215,81.59918570459172,97.8855671262469
2372,43.730000000000004,27.14,20,2,7216,81.61049536304003,97.88804538349241
2845,43.71,26.07,23,1,7217,81.62180502148834,97.89052250730221
10217,43.69,27.270000000000003,20,2,7218,81.63311467993667,97.89299849767626
1229,43.68,24.43,17,3,7219,81.64442433838498,97.89547392133242
6491,43.67,25.12,22,1,7220,81.65573399683329,97.89794877827073
9164,43.65,25.310000000000002,27,2,7221,81.66704365528162,97.90042250177329
4600,43.65,25.759999999999998,20,2,7222,81.67835331372993,97.90289622527585
8290,43.59,26.209999999999997,22,2,7223,81.68966297217824,97.9053665484712
4154,43.55,25.990000000000002,22,2,7224,81.70097263062655,97.90783460479507
10207,43.55,25.61,15,2,7225,81.71228228907486,97.91030266111895
3953,43.54,27.22,24,4,7226,81.72359194752319,97.91277015072495
7776,43.4,26.7,24,2,7227,81.7349016059715,97.91522970628075
4949,43.38,26.59,28,2,7228,81.74621126441981,97.91768812840083
2520,43.379999999999995,26.99,22,3,7229,81.75752092286814,97.9201465505209
8155,43.37,25.43,21,1,7230,81.76883058131644,97.92260440592311
8735,43.37,26.67,20,1,7231,81.78014023976475,97.92506226132532
7252,43.36,27.14,20,1,7232,81.79144989821307,97.92751955000966
5807,43.33,25.7,17,2,7233,81.80275955666139,97.9299751385404
4738,43.31,24.48,23,2,7234,81.81406921510971,97.93242959363539
2806,43.29,26.009999999999998,24,2,7235,81.82537887355802,97.93488291529464
9339,43.28,25.689999999999998,22,1,7236,81.83668853200633,97.93733567023602
6595,43.27,25.98,20,3,7237,81.84799819045465,97.93978785845952
4634,43.25,27.32,23,2,7238,81.85930784890296,97.9422389132473
9813,43.22,27.47,20,2,7239,81.87061750735127,97.94468826788145
869,43.22,27.08,21,2,7240,81.8819271657996,97.94713762251561
7644,43.2,24.939999999999998,20,1,7241,81.89323682424791,97.94958584371403
282,43.2,25.39,19,2,7242,81.90454648269623,97.95203406491244
9877,43.2,24.23,16,2,7243,81.91585614114454,97.95448228611086
357,43.19,25.71,24,2,7244,81.92716579959284,97.9569299405914
9051,43.160000000000004,25.57,17,1,7245,81.93847545804117,97.95937589491834
4981,43.15,24.23,23,3,7246,81.94978511648948,97.9618212825274
577,43.15,25.25,19,2,7247,81.96109477493779,97.96426667013645
5193,43.08,25.72,21,3,7248,81.97240443338612,97.96670809072043
3564,43.07,27.24,20,2,7249,81.98371409183443,97.96914894458655
5262,43.03,26.16,20,1,7250,81.99502375028274,97.97158753158118
402,43.03,26.15,19,2,7251,82.00633340873105,97.97402611857581
6366,43.0,24.619999999999997,22,2,7252,82.01764306717936,97.97646300541683
271,42.99,27.04,22,2,7253,82.02895272562769,97.97889932553997
307,42.99,24.900000000000002,21,2,7254,82.040262384076,97.98133564566311
4167,42.97,25.81,19,1,7255,82.05157204252431,97.98377083235053
2800,42.97,25.21,23,3,7256,82.06288170097264,97.98620601903792
8009,42.97,24.88,22,2,7257,82.07419135942095,97.98864120572533
8804,42.95,25.86,19,1,7258,82.08550101786926,97.991075258977
8677,42.95,24.71,23,3,7259,82.09681067631757,97.99350931222867
2842,42.94,25.28,23,2,7260,82.10812033476589,97.99594279876246
887,42.910000000000004,26.53,20,2,7261,82.11942999321421,97.99837458514263
3038,42.91,26.09,21,3,7262,82.13073965166252,98.00080637152281
2759,42.9,24.4,18,3,7263,82.14204931011083,98.00323759118513
3807,42.86,26.520000000000003,25,2,7264,82.15335896855916,98.00566654397598
3259,42.84,24.49,23,2,7265,82.16466862700746,98.00809436333108
8292,42.84,24.13,17,2,7266,82.17597828545577,98.01052218268617
1834,42.81,24.97,27,3,7267,82.1872879439041,98.01294830188768
4048,42.78,25.35,19,2,7268,82.19859760235241,98.01537272093555
10223,42.62,27.42,23,4,7269,82.20990726080072,98.01778807249751
2048,42.51,23.74,17,2,7270,82.22121691924904,98.0201971901629
10143,42.51,25.66,24,2,7271,82.23252657769736,98.02260630782828
9545,42.5,25.57,18,2,7272,82.24383623614567,98.0250148587758
9018,42.45,25.36,25,5,7273,82.25514589459398,98.02742057613398
2321,42.43,24.34,17,1,7274,82.26645555304229,98.02982516005639
270,42.42,25.74,21,1,7275,82.27776521149062,98.03222917726094
10204,42.42,26.05,18,2,7276,82.28907486993893,98.0346331944655
8029,42.42,24.28,19,1,7277,82.30038452838724,98.03703721167005
5863,42.41,25.009999999999998,20,1,7278,82.31169418683557,98.03944066215674
3304,42.370000000000005,26.03,20,4,7279,82.32300384528386,98.04184184577196
7303,42.33,26.75,18,3,7280,82.33431350373219,98.04424076251567
1944,42.3,24.45,22,2,7281,82.3456231621805,98.0466379791058
9413,42.26,22.79,29,2,7282,82.35693282062881,98.04903292882443
8379,42.26,25.72,19,2,7283,82.36824247907714,98.05142787854308
3392,42.21,23.759999999999998,22,1,7284,82.37955213752545,98.05381999467237
6705,42.15,25.630000000000003,22,1,7285,82.39086179597376,98.05620871049442
4697,42.13,25.86,29,2,7286,82.40217145442207,98.05859629288074
7932,42.129999999999995,25.16,19,2,7287,82.41348111287039,98.06098387526706
2552,42.01,25.38,21,2,7288,82.4247907713187,98.06336465703896
5247,41.97,25.310000000000002,24,2,7289,82.43610042976702,98.06574317193936
151,41.97,24.07,19,2,7290,82.44741008821534,98.06812168683976
9210,41.96,27.09,19,3,7291,82.45871974666366,98.07049963502229
1104,41.92,24.28,20,3,7292,82.47002940511197,98.07287531633335
1231,41.9,24.32,24,1,7293,82.48133906356028,98.07524986420866
3997,41.88,25.78,16,1,7294,82.4926487220086,98.07762327864823
8858,41.870000000000005,25.6,30,2,7295,82.50395838045691,98.07999612636993
4452,41.86,24.53,21,2,7296,82.51526803890522,98.08236840737379
6602,41.8,24.39,22,2,7297,82.52657769735355,98.0847372880704
6213,41.7,23.61,20,2,7298,82.53788735580186,98.08710050158832
8657,41.58,24.35,22,2,7299,82.54919701425017,98.0894569144918
2274,41.56,25.630000000000003,17,3,7300,82.56050667269848,98.09181219395954
10141,41.54,24.990000000000002,15,1,7301,82.57181633114679,98.09416633999155
3060,41.53,25.48,19,2,7302,82.58312598959512,98.09651991930566
2227,41.5,24.58,22,3,7303,82.59443564804343,98.09887179846618
5422,41.44,23.72,18,4,7304,82.60574530649174,98.10122027731948
3544,41.410000000000004,24.17,18,2,7305,82.61705496494007,98.10356705601916
5783,41.4,25.04,18,2,7306,82.62836462338838,98.10591326800096
1057,41.4,24.990000000000002,17,2,7307,82.63967428183669,98.10825947998279
6411,41.379999999999995,24.0,22,2,7308,82.650983940285,98.11060455852886
8879,41.36,25.58,22,2,7309,82.66229359873331,98.1129485036392
616,41.34,23.3,18,1,7310,82.67360325718164,98.1152913153138
3918,41.33,25.64,15,1,7311,82.68491291562995,98.11763356027052
6872,41.32,24.95,23,2,7312,82.69622257407826,98.1199752385094
6097,41.31,25.58,25,1,7313,82.70753223252657,98.12231635003037
10196,41.29,24.830000000000002,18,1,7314,82.71884189097489,98.12465632811562
9996,41.26,25.3,23,2,7315,82.7301515494232,98.12699460604726
677,41.24,24.68,23,1,7316,82.74146120787152,98.12933175054316
938,41.19,23.75,16,1,7317,82.75277086631984,98.1316660614497
3739,41.12,24.68,17,2,7318,82.76408052476815,98.13399640533117
6824,41.08,25.96,22,3,7319,82.77539018321647,98.13632448234114
9983,41.04,23.490000000000002,23,1,7320,82.78669984166478,98.13865029247964
4478,41.03,23.75,16,1,7321,82.7980095001131,98.14097553590028
832,40.980000000000004,23.189999999999998,19,1,7322,82.80931915856141,98.14329794573155
251,40.96,24.09,22,2,7323,82.82062881700972,98.14561922212708
9155,40.949999999999996,24.09,18,2,7324,82.83193847545805,98.14793993180476
3951,40.93,23.57,24,4,7325,82.84324813390636,98.15025950804667
8097,40.92,25.57,18,2,7326,82.85455779235467,98.15257851757072
9118,40.9,24.29,22,2,7327,82.865867450803,98.15489639365903
5965,40.88,25.419999999999998,22,2,7328,82.87717710925129,98.15721313631161
2478,40.82,25.23,21,1,7329,82.88848676769962,98.15952647865697
6274,40.78,24.490000000000002,19,2,7330,82.89979642614793,98.16183755413084
4919,40.769999999999996,23.33,22,2,7331,82.91110608459624,98.16414806288685
10151,40.769999999999996,24.82,16,1,7332,82.92241574304457,98.16645857164286
1411,40.739999999999995,25.730000000000004,16,1,7333,82.93372540149288,98.16876738024526
4617,40.72,23.74,14,1,7334,82.94503505994119,98.1710750554119
9020,40.72,25.03,25,2,7335,82.9563447183895,98.17338273057857
8309,40.65,25.46,21,2,7336,82.96765437683781,98.17568643872012
5046,40.63,24.33,19,2,7337,82.97896403528613,98.17798901342594
8521,40.629999999999995,23.85,18,1,7338,82.99027369373445,98.18029158813177
4872,40.56,23.419999999999998,17,1,7339,83.00158335218276,98.18259019581251
3721,40.519999999999996,23.31,16,3,7340,83.01289301063109,98.18488653662176
3145,40.519999999999996,24.08,20,1,7341,83.0242026690794,98.18718287743103
5336,40.51,23.65,19,1,7342,83.0355123275277,98.1894786515224
5529,40.49,23.52,20,1,7343,83.04682198597602,98.19177329217806
4837,40.46,26.02,22,1,7344,83.05813164442434,98.19406623268009
5164,40.46,25.68,21,2,7345,83.06944130287265,98.19635917318212
6728,40.44,25.54,23,1,7346,83.08075096132097,98.19865098024842
2350,40.43,23.21,20,2,7347,83.09206061976928,98.20094222059683
5261,40.43,26.58,20,1,7348,83.1033702782176,98.20323346094526
9131,40.35,22.92,17,2,7349,83.11467993666591,98.20552016755073
5648,40.339999999999996,25.009999999999998,19,2,7350,83.12598959511422,98.20780630743833
7244,40.31,26.08,21,2,7351,83.13729925356255,98.21009074717232
2824,40.3,25.169999999999998,21,3,7352,83.14860891201086,98.21237462018844
1982,40.24,23.77,19,2,7353,83.15991857045917,98.21465509289733
2621,40.230000000000004,24.950000000000003,23,3,7354,83.1712282289075,98.21693499888836
3883,40.22,23.9,17,3,7355,83.1825378873558,98.2192143381615
8205,40.19,22.4,17,1,7356,83.19384754580412,98.22149197728106
6063,40.17,23.71,21,2,7357,83.20515720425243,98.22376848296486
2532,40.17,26.12,23,1,7358,83.21646686270074,98.22604498864867
8102,40.04,24.82,18,1,7359,83.22777652114907,98.22831412700016
4641,40.01,23.68,28,2,7360,83.23908617959738,98.23058156519805
4833,40.0,22.54,18,3,7361,83.25039583804569,98.23284843667807
5964,39.94,22.92,22,1,7362,83.26170549649402,98.23511190785086
3641,39.94,24.48,13,1,7363,83.27301515494231,98.23737537902365
5128,39.93,23.97,16,1,7364,83.28432481339063,98.23963828347857
374,39.9,24.310000000000002,22,2,7365,83.29563447183895,98.24189948777988
468,39.89,24.330000000000002,24,3,7366,83.30694413028726,98.24416012536332
7586,39.86,22.59,21,4,7367,83.31825378873559,98.24641906279317
258,39.82,24.130000000000003,24,3,7368,83.3295634471839,98.24867573335152
6568,39.81,22.89,19,2,7369,83.34087310563221,98.25093183719201
5987,39.8,24.64,20,1,7370,83.35218276408052,98.25318737431463
6434,39.8,24.9,17,2,7371,83.36349242252884,98.25544291143726
3108,39.74,22.37,14,2,7372,83.37480208097715,98.25769504825264
1734,39.730000000000004,23.81,21,5,7373,83.38611173942547,98.25994661835017
1242,39.71,23.12,15,1,7374,83.39742139787379,98.26219705501195
4456,39.67,24.75,20,1,7375,83.4087310563221,98.26444522480226
3954,39.64,23.45,19,1,7376,83.42004071477042,98.26669169443895
9457,39.61,23.52,19,2,7377,83.43135037321872,98.26893646392205
4012,39.57,23.24,20,3,7378,83.44266003166705,98.27117896653364
8908,39.47,23.09,23,5,7379,83.45396969011536,98.27341580196656
318,39.42,24.150000000000002,18,1,7380,83.46527934856367,98.27564980381011
5506,39.34,24.19,18,1,7381,83.476589007012,98.2778792719107
8178,39.33,23.37,20,3,7382,83.4878986654603,98.28010817329343
4212,39.33,22.48,22,2,7383,83.49920832390862,98.28233707467616
1732,39.31,23.65,19,1,7384,83.51051798235693,98.28456484262315
7142,39.28,24.81,17,1,7385,83.52182764080524,98.28679091041653
6711,39.26,22.99,17,2,7386,83.53313729925355,98.28901584477417
342,39.23,24.35,22,3,7387,83.54444695770188,98.2912390789782
6981,39.22,23.57,24,2,7388,83.55575661615019,98.29346174646435
8319,39.2,24.87,22,3,7389,83.56706627459852,98.29568328051475
7115,39.2,23.75,21,2,7390,83.57837593304683,98.29790481456517
5266,39.18,22.64,21,2,7391,83.58968559149514,98.30012521517985
5057,39.14,24.81,16,2,7392,83.60099524994345,98.30234334892303
7375,39.13,24.09,16,2,7393,83.61230490839176,98.30456091594836
1629,39.06,22.64,23,1,7394,83.62361456684008,98.30677451594859
1323,39.05,23.1,20,3,7395,83.6349242252884,98.30898754923096
1873,38.99,22.14,18,2,7396,83.64623388373671,98.31119718220612
1283,38.97,23.74,17,2,7397,83.65754354218502,98.31340568174551
6401,38.93,20.689999999999998,20,1,7398,83.66885320063334,98.31561191441344
6993,38.92,22.94,19,3,7399,83.68016285908165,98.31781758036348
5534,38.91,24.0,14,1,7400,83.69147251752997,98.32002267959567
6505,38.91,21.1,19,2,7401,83.70278217597829,98.32222777882784
1478,38.89,24.54,21,2,7402,83.7140918344266,98.32443174462429
2440,38.88,21.44,18,1,7403,83.72540149287492,98.32663514370286
6055,38.87,21.75,19,2,7404,83.73671115132323,98.32883797606357
2616,38.81,22.94,18,3,7405,83.74802080977155,98.33103740811706
8443,38.75,23.22,15,3,7406,83.75933046821986,98.33323343986332
1895,38.730000000000004,23.849999999999998,21,2,7407,83.77064012666817,98.33542833817384
10089,38.64,24.549999999999997,12,1,7408,83.7819497851165,98.33761813602354
6386,38.64,21.23,16,2,7409,83.7932594435648,98.33980793387323
4170,38.6,23.48,17,1,7410,83.80456910201312,98.34199546485145
1625,38.59,22.369999999999997,25,2,7411,83.81587876046143,98.3441824291118
4896,38.589999999999996,23.26,15,2,7412,83.82718841890974,98.34636939337214
5772,38.58,23.509999999999998,20,3,7413,83.83849807735805,98.34855579091463
10077,38.58,23.15,20,2,7414,83.84980773580638,98.3507421884571
9273,38.519999999999996,21.18,17,1,7415,83.86111739425469,98.35292518569236
8372,38.49,23.48,17,3,7416,83.87242705270302,98.35510648277402
7552,38.47,23.05,15,1,7417,83.88373671115133,98.35728664641992
5613,38.47,22.14,25,3,7418,83.89504636959964,98.35946681006583
8830,38.410000000000004,22.279999999999998,19,2,7419,83.90635602804795,98.3616435734045
5332,38.41,24.259999999999998,18,1,7420,83.91766568649626,98.36382033674317
3214,38.39,23.259999999999998,18,1,7421,83.92897534494458,98.36599596664611
2979,38.36,22.4,20,1,7422,83.9402850033929,98.36816989639546
1181,38.36,21.72,25,3,7423,83.95159466184121,98.3703438261448
10188,38.36,24.38,19,3,7424,83.96290432028952,98.37251775589414
8044,38.31,23.97,21,1,7425,83.97421397873785,98.37468885205412
9832,38.28,23.71,20,1,7426,83.98552363718615,98.3768582480605
6062,38.230000000000004,22.34,15,2,7427,83.99683329563447,98.37902481047753
9803,38.22,22.74,19,2,7428,84.00814295408279,98.38119080617669
2997,38.14,22.46,16,2,7429,84.0194526125311,98.38335226813287
6309,38.019999999999996,21.66,21,3,7430,84.03076227097942,98.38550692947463
9079,37.97,22.89,16,1,7431,84.04207192942773,98.38765875722703
7848,37.92,21.98,21,3,7432,84.05338158787605,98.3898077513901
1096,37.879999999999995,22.77,22,1,7433,84.06469124632436,98.39195447868165
3061,37.87,25.08,15,2,7434,84.07600090477267,98.39410063925537
3836,37.83,21.81,20,1,7435,84.087310563221,98.3962445329576
6475,37.8,21.68,18,2,7436,84.09862022166931,98.39838672650622
9918,37.76,22.310000000000002,19,2,7437,84.10992988011762,98.40052665318335
2288,37.75,21.86,16,2,7438,84.12123953856594,98.40266601314262
9106,37.730000000000004,21.74,17,1,7439,84.13254919701426,98.40480423966615
2164,37.71,22.93,19,2,7440,84.14385885546255,98.40694133275393
5601,37.7,23.35,19,1,7441,84.15516851391088,98.40907785912384
5477,37.68,23.12,18,2,7442,84.16647817235919,98.411213252058
4034,37.67,22.26,16,1,7443,84.1777878308075,98.41334807827431
4504,37.66,22.9,21,1,7444,84.18909748925583,98.41548233777274
7421,37.64,21.95,19,2,7445,84.20040714770414,98.41761546383543
2536,37.63,22.47,24,3,7446,84.21171680615245,98.41974802318025
4792,37.629999999999995,19.89,15,1,7447,84.22302646460076,98.42188058252506
6641,37.599999999999994,22.86,17,2,7448,84.23433612304908,98.42401144171629
4333,37.589999999999996,20.79,21,1,7449,84.2456457814974,98.42614173418963
8738,37.55,23.33,15,1,7450,84.25695543994571,98.4282697597915
4578,37.55,22.49,15,2,7451,84.26826509839402,98.43039778539338
5397,37.54,21.84,15,3,7452,84.27957475684235,98.43252524427737
3110,37.54,21.85,17,1,7453,84.29088441529066,98.43465270316136
9917,37.53,22.47,22,2,7454,84.30219407373897,98.4367795953275
109,37.519999999999996,22.77,20,1,7455,84.31350373218729,98.43890592077574
3905,37.51,23.060000000000002,24,1,7456,84.3248133906356,98.44103167950612
9849,37.5,19.91,17,1,7457,84.33612304908392,98.44315687151864
4588,37.5,22.9,16,2,7458,84.34743270753223,98.44528206353117
4022,37.480000000000004,21.25,15,1,7459,84.35874236598055,98.44740612210794
8055,37.47,22.55,19,2,7460,84.37005202442887,98.44952961396685
6953,37.42,22.75,18,3,7461,84.38136168287717,98.45165027223639
7798,37.4,22.43,22,3,7462,84.39267134132548,98.4537697970702
1733,37.33,21.83,17,2,7463,84.40398099977381,98.45588535487893
4601,37.32,21.759999999999998,16,2,7464,84.41529065822212,98.4580003459698
6308,37.23,19.34,16,2,7465,84.42660031667045,98.46011023659982
3376,37.19,21.14,19,2,7466,84.43790997511876,98.46221786035836
1855,37.17,22.400000000000002,20,2,7467,84.44921963356707,98.46432435068115
8979,37.16,23.02,15,3,7468,84.46052929201538,98.46643027428608
2691,37.14,21.82,19,1,7469,84.47183895046369,98.46853506445528
4025,37.09,23.9,17,2,7470,84.483148608912,98.47063702103512
6504,37.05,22.810000000000002,16,2,7471,84.49445826736033,98.47273671074349
9568,37.04,22.07,19,2,7472,84.50576792580864,98.47483583373399
6178,37.0,21.87,12,2,7473,84.51707758425695,98.476932689853
5309,36.93,23.12,16,1,7474,84.52838724270528,98.47902557894692
2758,36.91,21.85,22,2,7475,84.53969690115358,98.4811173346051
10255,36.9,21.6,20,2,7476,84.5510065596019,98.48320852354541
7656,36.9,21.77,17,3,7477,84.56231621805021,98.48529971248573
4696,36.89,22.16,20,2,7478,84.57362587649853,98.48739033470817
7537,36.87,22.509999999999998,17,2,7479,84.58493553494685,98.48947982349488
7744,36.84,21.84,18,3,7480,84.59624519339516,98.49156761212797
1380,36.8,21.66,17,2,7481,84.60755485184347,98.4936531338896
2683,36.79,21.060000000000002,17,3,7482,84.61886451029179,98.49573808893334
6534,36.75,21.990000000000002,21,1,7483,84.6301741687401,98.4978207771056
6249,36.74,22.08,17,1,7484,84.64148382718842,98.49990289856
2148,36.72,20.55,19,2,7485,84.65279348563674,98.50198388657864
2209,36.71,22.25,21,1,7486,84.66410314408505,98.50406430787943
3535,36.68,23.17,13,2,7487,84.67541280253337,98.5061430290266
4656,36.65,22.060000000000002,19,1,7488,84.68672246098168,98.50822005002017
338,36.53,21.78,16,3,7489,84.69803211943,98.5102902703993
8506,36.51,21.5,16,2,7490,84.70934177787831,98.51235935734269
7090,36.49,21.9,17,2,7491,84.72065143632662,98.51442731085032
2126,36.49,21.16,14,2,7492,84.73196109477493,98.51649526435796
8845,36.480000000000004,20.939999999999998,12,1,7493,84.74327075322326,98.51856265114775
756,36.47,22.21,15,1,7494,84.75458041167157,98.52062947121965
368,36.43,19.64,24,2,7495,84.76589007011988,98.52269402442006
2142,36.41,22.33,15,2,7496,84.77719972856819,98.52475744418474
1055,36.38,22.65,15,1,7497,84.7885093870165,98.5268191637958
3096,36.34,21.43,21,1,7498,84.79981904546483,98.52887861653541
3583,36.31,21.88,19,2,7499,84.81112870391314,98.5309363691214
9925,36.31,22.339999999999996,14,1,7500,84.82243836236145,98.53299412170739
5072,36.25,20.59,24,2,7501,84.83374802080978,98.53504847398615
2386,36.23,20.99,18,3,7502,84.84505767925809,98.53710169282918
3890,36.23,21.169999999999998,20,1,7503,84.8563673377064,98.5391549116722
1452,36.17,23.09,19,3,7504,84.86767699615471,98.541204730208
5271,36.14,21.39,21,2,7505,84.87898665460303,98.54325284859019
8529,36.11,21.36,20,1,7506,84.89029631305135,98.54529926681877
8031,36.03,22.47,20,2,7507,84.90160597149966,98.54734115130441
5940,36.019999999999996,21.29,22,1,7508,84.91291562994797,98.54938246907216
3314,36.0,23.64,15,2,7509,84.92422528839629,98.55142265340417
2185,35.97,21.46,17,2,7510,84.9355349468446,98.55346113758257
8020,35.94,20.65,17,2,7511,84.94684460529291,98.55549792160737
8675,35.9,24.33,19,2,7512,84.95815426374124,98.55753243876067
5184,35.88,21.99,21,2,7513,84.96946392218955,98.55956582247825
8685,35.84,20.71,15,2,7514,84.98077358063787,98.56159693932435
918,35.82,21.0,15,3,7515,84.99208323908618,98.5636269227347
3818,35.82,20.16,14,1,7516,85.0033928975345,98.56565690614507
9652,35.81,22.2,14,1,7517,85.01470255598281,98.56768632283755
5719,35.8,20.81,15,1,7518,85.02601221443112,98.56971517281217
4190,35.769999999999996,20.05,14,2,7519,85.03732187287943,98.57174232263317
3367,35.75,22.79,19,2,7520,85.04863153132776,98.57376833901844
4241,35.74,21.26,19,4,7521,85.05994118977607,98.57579378868583
4758,35.66,20.21,14,1,7522,85.0712508482244,98.57781470461026
5425,35.64,21.57,18,1,7523,85.0825605066727,98.57983448709895
8386,35.59,22.19,25,2,7524,85.093870165121,98.5818514359983
25,35.55,20.240000000000002,20,1,7525,85.10517982356933,98.58386611802617
9516,35.53,21.47,16,2,7526,85.11648948201764,98.5858796666183
600,35.510000000000005,19.48,11,2,7527,85.12779914046595,98.58789208177467
4689,35.5,22.21,15,1,7528,85.13910879891428,98.58990393021318
6817,35.41,19.68,15,1,7529,85.15041845736259,98.59191067819086
5921,35.39,19.33,18,1,7530,85.1617281158109,98.59391629273281
10021,35.36,21.43,19,1,7531,85.17303777425921,98.59592020712114
6225,35.35,22.06,19,4,7532,85.18434743270753,98.59792355479162
2222,35.32,20.580000000000002,20,3,7533,85.19565709115585,98.59992520230848
8162,35.28,21.2,12,1,7534,85.20696674960416,98.60192458295384
5908,35.19,20.27,11,1,7535,85.21827640805247,98.60391886313839
2334,35.16,19.68,18,1,7536,85.2295860665008,98.60591144316932
7205,35.120000000000005,20.95,21,1,7537,85.24089572494911,98.60790175632879
1540,35.12,20.35,23,2,7538,85.25220538339741,98.60989206948825
7681,35.04,20.58,20,1,7539,85.26351504184574,98.61187784890474
2519,35.01,21.41,14,1,7540,85.27482470029405,98.61386192816762
7399,34.96,21.009999999999998,21,2,7541,85.28613435874237,98.61584317384116
6789,34.95,21.31,17,3,7542,85.29744401719068,98.61782385279682
7163,34.94,21.02,16,1,7543,85.308753675639,98.6198039650346
4971,34.94,20.8,19,1,7544,85.32006333408731,98.6217840772724
9664,34.9,20.4,17,2,7545,85.33137299253562,98.6237619226387
